Date,btc,oil,ethereum,euro,gold,tether,dow,sp,nasdaq,tenyear,btc_ytd,btc_change_ytd,oil_ytd,oil_change_ytd,ethereum_ytd,ethereum_change_ytd,euro_ytd,euro_change_ytd,gold_ytd,gold_change_ytd,tether_ytd,tether_change_ytd,dow_ytd,dow_change_ytd,sp_ytd,sp_change_ytd,nasdaq_ytd,nasdaq_change_ytd,tenyear_ytd,tenyear_change_ytd,btc_tmr,btc_change_tmr,oil_tmr,oil_change_tmr,ethereum_tmr,ethereum_change_tmr,euro_tmr,euro_change_tmr,gold_tmr,gold_change_tmr,tether_tmr,tether_change_tmr,dow_tmr,dow_change_tmr,sp_tmr,sp_change_tmr,nasdaq_tmr,nasdaq_change_tmr,tenyear_tmr,tenyear_change_tmr
2016-01-22,382.49200439453125,32.189998626708984,,1.0862009525299072,1097.199951171875,,16093.509765625,1906.9000244140625,4591.18017578125,2.0480000972747803,410.2619934082031,0,29.530000686645508,1,,0,1.0877013206481934,0,1099.0999755859375,0,,0,15882.6796875,1,1868.989990234375,1,4472.06005859375,1,2.0190000534057617,1,387.4909973144531,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-01-23,387.4909973144531,,,,,,,,,,382.49200439453125,1,32.189998626708984,0,,0,1.0862009525299072,0,1097.199951171875,0,,0,16093.509765625,0,1906.9000244140625,0,4591.18017578125,0,2.0480000972747803,0,402.97100830078125,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-01-24,402.97100830078125,,,,,,,,,,387.4909973144531,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,391.72601318359375,0,30.34000015258789,0,,0,1.079901933670044,0,1106.199951171875,0,,0,15885.2197265625,0,1877.0799560546875,0,4518.490234375,0,2.0220000743865967,0
2016-01-25,391.72601318359375,30.34000015258789,,1.079901933670044,1106.199951171875,,15885.2197265625,1877.0799560546875,4518.490234375,2.0220000743865967,402.97100830078125,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,392.15301513671875,1,31.450000762939453,1,,0,1.0853049755096436,1,1121.699951171875,1,,0,16167.23046875,1,1903.6300048828125,1,4567.669921875,1,1.99399995803833,0
2016-01-26,392.15301513671875,31.450000762939453,,1.0853049755096436,1121.699951171875,,16167.23046875,1903.6300048828125,4567.669921875,1.99399995803833,391.72601318359375,1,30.34000015258789,1,,0,1.079901933670044,1,1106.199951171875,1,,0,15885.2197265625,1,1877.0799560546875,1,4518.490234375,1,2.0220000743865967,0,394.97198486328125,1,32.29999923706055,1,,0,1.0864958763122559,1,1116.0999755859375,0,,0,15944.4599609375,0,1882.949951171875,0,4468.169921875,0,2.000999927520752,1
2016-01-27,394.97198486328125,32.29999923706055,,1.0864958763122559,1116.0999755859375,,15944.4599609375,1882.949951171875,4468.169921875,2.000999927520752,392.15301513671875,1,31.450000762939453,1,,0,1.0853049755096436,1,1121.699951171875,0,,0,16167.23046875,0,1903.6300048828125,0,4567.669921875,0,1.99399995803833,1,380.28900146484375,0,33.220001220703125,1,,0,1.090798020362854,1,1115.5999755859375,0,,0,16069.6396484375,1,1893.3599853515625,1,4506.68017578125,1,1.9850000143051147,0
2016-01-28,380.28900146484375,33.220001220703125,,1.090798020362854,1115.5999755859375,,16069.6396484375,1893.3599853515625,4506.68017578125,1.9850000143051147,394.97198486328125,0,32.29999923706055,1,,0,1.0864958763122559,1,1116.0999755859375,0,,0,15944.4599609375,1,1882.949951171875,1,4468.169921875,1,2.000999927520752,0,379.4739990234375,0,33.619998931884766,1,,0,1.0936970710754395,1,1116.4000244140625,1,,0,16466.30078125,1,1940.239990234375,1,4613.9501953125,1,1.930999994277954,0
2016-01-29,379.4739990234375,33.619998931884766,,1.0936970710754395,1116.4000244140625,,16466.30078125,1940.239990234375,4613.9501953125,1.930999994277954,380.28900146484375,0,33.220001220703125,1,,0,1.090798020362854,1,1115.5999755859375,1,,0,16069.6396484375,1,1893.3599853515625,1,4506.68017578125,1,1.9850000143051147,0,378.2550048828125,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-01-30,378.2550048828125,,,,,,,,,,379.4739990234375,0,33.619998931884766,0,,0,1.0936970710754395,0,1116.4000244140625,0,,0,16466.30078125,0,1940.239990234375,0,4613.9501953125,0,1.930999994277954,0,368.7669982910156,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-01-31,368.7669982910156,,,,,,,,,,378.2550048828125,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,373.0559997558594,1,31.6200008392334,0,,0,1.0825908184051514,0,1127.9000244140625,0,,0,16449.1796875,0,1939.3800048828125,0,4620.3701171875,0,1.965999960899353,0
2016-02-01,373.0559997558594,31.6200008392334,,1.0825908184051514,1127.9000244140625,,16449.1796875,1939.3800048828125,4620.3701171875,1.965999960899353,368.7669982910156,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,374.447998046875,1,29.8799991607666,0,,0,1.0897282361984253,1,1127.300048828125,0,,0,16153.5400390625,0,1903.030029296875,0,4516.9501953125,0,1.8639999628067017,0
2016-02-02,374.447998046875,29.8799991607666,,1.0897282361984253,1127.300048828125,,16153.5400390625,1903.030029296875,4516.9501953125,1.8639999628067017,373.0559997558594,1,31.6200008392334,0,,0,1.0825908184051514,1,1127.9000244140625,0,,0,16449.1796875,0,1939.3800048828125,0,4620.3701171875,0,1.965999960899353,0,369.9490051269531,0,32.279998779296875,1,,0,1.0922038555145264,1,1141.300048828125,1,,0,16336.66015625,1,1912.530029296875,1,4504.240234375,0,1.88100004196167,1
2016-02-03,369.9490051269531,32.279998779296875,,1.0922038555145264,1141.300048828125,,16336.66015625,1912.530029296875,4504.240234375,1.88100004196167,374.447998046875,0,29.8799991607666,1,,0,1.0897282361984253,1,1127.300048828125,1,,0,16153.5400390625,1,1903.030029296875,1,4516.9501953125,0,1.8639999628067017,1,389.593994140625,1,31.719999313354492,0,,0,1.1091023683547974,1,1157.5999755859375,1,,0,16416.580078125,1,1915.449951171875,1,4509.56005859375,1,1.8639999628067017,0
2016-02-04,389.593994140625,31.719999313354492,,1.1091023683547974,1157.5999755859375,,16416.580078125,1915.449951171875,4509.56005859375,1.8639999628067017,369.9490051269531,1,32.279998779296875,0,,0,1.0922038555145264,1,1141.300048828125,1,,0,16336.66015625,1,1912.530029296875,1,4504.240234375,1,1.88100004196167,0,386.54901123046875,0,30.889999389648438,0,,0,1.119996428489685,1,1157.800048828125,1,,0,16204.9697265625,0,1880.050048828125,0,4363.14013671875,0,1.8480000495910645,0
2016-02-05,386.54901123046875,30.889999389648438,,1.119996428489685,1157.800048828125,,16204.9697265625,1880.050048828125,4363.14013671875,1.8480000495910645,389.593994140625,0,31.719999313354492,0,,0,1.1091023683547974,1,1157.5999755859375,1,,0,16416.580078125,0,1915.449951171875,0,4509.56005859375,0,1.8639999628067017,0,376.5220031738281,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-02-06,376.5220031738281,,,,,,,,,,386.54901123046875,0,30.889999389648438,0,,0,1.119996428489685,0,1157.800048828125,0,,0,16204.9697265625,0,1880.050048828125,0,4363.14013671875,0,1.8480000495910645,0,376.6199951171875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-02-07,376.6199951171875,,,,,,,,,,376.5220031738281,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,373.4469909667969,0,29.690000534057617,0,,0,1.114504098892212,0,1197.9000244140625,0,,0,16027.0498046875,0,1853.43994140625,0,4283.75,0,1.7350000143051147,0
2016-02-08,373.4469909667969,29.690000534057617,,1.114504098892212,1197.9000244140625,,16027.0498046875,1853.43994140625,4283.75,1.7350000143051147,376.6199951171875,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,376.02899169921875,1,27.940000534057617,0,,0,1.1189812421798706,1,1198.699951171875,1,,0,16014.3798828125,0,1852.2099609375,0,4268.759765625,0,1.7289999723434448,0
2016-02-09,376.02899169921875,27.940000534057617,,1.1189812421798706,1198.699951171875,,16014.3798828125,1852.2099609375,4268.759765625,1.7289999723434448,373.4469909667969,1,29.690000534057617,0,,0,1.114504098892212,1,1197.9000244140625,1,,0,16027.0498046875,0,1853.43994140625,0,4283.75,0,1.7350000143051147,0,381.64898681640625,1,27.450000762939453,0,,0,1.1289994716644287,1,1194.699951171875,0,,0,15914.740234375,0,1851.8599853515625,0,4283.58984375,1,1.7050000429153442,0
2016-02-10,381.64898681640625,27.450000762939453,,1.1289994716644287,1194.699951171875,,15914.740234375,1851.8599853515625,4283.58984375,1.7050000429153442,376.02899169921875,1,27.940000534057617,0,,0,1.1189812421798706,1,1198.699951171875,0,,0,16014.3798828125,0,1852.2099609375,0,4268.759765625,1,1.7289999723434448,0,379.65399169921875,0,26.209999084472656,0,,0,1.128095269203186,0,1247.9000244140625,1,,0,15660.1796875,0,1829.0799560546875,0,4266.83984375,0,1.6440000534057617,0
2016-02-11,379.65399169921875,26.209999084472656,,1.128095269203186,1247.9000244140625,,15660.1796875,1829.0799560546875,4266.83984375,1.6440000534057617,381.64898681640625,0,27.450000762939453,0,,0,1.1289994716644287,0,1194.699951171875,1,,0,15914.740234375,0,1851.8599853515625,0,4283.58984375,0,1.7050000429153442,0,384.26300048828125,1,29.440000534057617,1,,0,1.1317979097366333,1,1239.0999755859375,0,,0,15973.83984375,1,1864.780029296875,1,4337.509765625,1,1.7480000257492065,1
2016-02-12,384.26300048828125,29.440000534057617,,1.1317979097366333,1239.0999755859375,,15973.83984375,1864.780029296875,4337.509765625,1.7480000257492065,379.65399169921875,1,26.209999084472656,1,,0,1.128095269203186,1,1247.9000244140625,0,,0,15660.1796875,1,1829.0799560546875,1,4266.83984375,1,1.6440000534057617,1,391.8599853515625,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-02-13,391.8599853515625,,,,,,,,,,384.26300048828125,1,29.440000534057617,0,,0,1.1317979097366333,0,1239.0999755859375,0,,0,15973.83984375,0,1864.780029296875,0,4337.509765625,0,1.7480000257492065,0,407.2300109863281,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-02-14,407.2300109863281,,,,,,,,,,391.8599853515625,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,400.18499755859375,0,,0,,0,1.1225990056991577,0,,0,,0,,0,,0,,0,,0
2016-02-15,400.18499755859375,,,1.1225990056991577,,,,,,,407.2300109863281,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,407.4880065917969,1,29.040000915527344,0,,0,1.1174057722091675,0,1207.9000244140625,0,,0,16196.41015625,0,1895.5799560546875,0,4435.9599609375,0,1.777999997138977,0
2016-02-16,407.4880065917969,29.040000915527344,,1.1174057722091675,1207.9000244140625,,16196.41015625,1895.5799560546875,4435.9599609375,1.777999997138977,400.18499755859375,1,,0,,0,1.1225990056991577,0,,0,,0,,0,,0,,0,,0,416.3219909667969,1,30.65999984741211,1,,0,1.1147029399871826,0,1211.0999755859375,1,,0,16453.830078125,1,1926.8199462890625,1,4534.06005859375,1,1.819000005722046,1
2016-02-17,416.3219909667969,30.65999984741211,,1.1147029399871826,1211.0999755859375,,16453.830078125,1926.8199462890625,4534.06005859375,1.819000005722046,407.4880065917969,1,29.040000915527344,1,,0,1.1174057722091675,0,1207.9000244140625,1,,0,16196.41015625,1,1895.5799560546875,1,4435.9599609375,1,1.777999997138977,1,422.37298583984375,1,30.770000457763672,1,,0,1.112297534942627,0,1226.0999755859375,1,,0,16413.4296875,0,1917.8299560546875,0,4487.5400390625,0,1.7589999437332153,0
2016-02-18,422.37298583984375,30.770000457763672,,1.112297534942627,1226.0999755859375,,16413.4296875,1917.8299560546875,4487.5400390625,1.7589999437332153,416.3219909667969,1,30.65999984741211,1,,0,1.1147029399871826,0,1211.0999755859375,1,,0,16453.830078125,0,1926.8199462890625,0,4534.06005859375,0,1.819000005722046,0,420.7850036621094,0,29.639999389648438,0,,0,1.1110987663269043,0,1230.4000244140625,1,,0,16391.990234375,0,1917.780029296875,0,4504.43017578125,1,1.7480000257492065,0
2016-02-19,420.7850036621094,29.639999389648438,,1.1110987663269043,1230.4000244140625,,16391.990234375,1917.780029296875,4504.43017578125,1.7480000257492065,422.37298583984375,0,30.770000457763672,0,,0,1.112297534942627,0,1226.0999755859375,1,,0,16413.4296875,0,1917.8299560546875,0,4487.5400390625,1,1.7589999437332153,0,437.16400146484375,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-02-20,437.16400146484375,,,,,,,,,,420.7850036621094,1,29.639999389648438,0,,0,1.1110987663269043,0,1230.4000244140625,0,,0,16391.990234375,0,1917.780029296875,0,4504.43017578125,0,1.7480000257492065,0,438.7980041503906,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-02-21,438.7980041503906,,,,,,,,,,437.16400146484375,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,437.74798583984375,0,31.479999542236328,0,,0,1.1123965978622437,0,1209.5,0,,0,16620.66015625,0,1945.5,0,4570.60986328125,0,1.7660000324249268,0
2016-02-22,437.74798583984375,31.479999542236328,,1.1123965978622437,1209.5,,16620.66015625,1945.5,4570.60986328125,1.7660000324249268,438.7980041503906,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,420.7359924316406,0,31.8700008392334,1,,0,1.102803349494934,0,1222.300048828125,1,,0,16431.779296875,0,1921.27001953125,0,4503.580078125,0,1.7450000047683716,0
2016-02-23,420.7359924316406,31.8700008392334,,1.102803349494934,1222.300048828125,,16431.779296875,1921.27001953125,4503.580078125,1.7450000047683716,437.74798583984375,0,31.479999542236328,1,,0,1.1123965978622437,0,1209.5,1,,0,16620.66015625,0,1945.5,0,4570.60986328125,0,1.7660000324249268,0,424.9549865722656,1,32.150001525878906,1,,0,1.1027060747146606,0,1238.699951171875,1,,0,16484.990234375,1,1929.800048828125,1,4542.60986328125,1,1.7419999837875366,0
2016-02-24,424.9549865722656,32.150001525878906,,1.1027060747146606,1238.699951171875,,16484.990234375,1929.800048828125,4542.60986328125,1.7419999837875366,420.7359924316406,1,31.8700008392334,1,,0,1.102803349494934,0,1222.300048828125,1,,0,16431.779296875,1,1921.27001953125,1,4503.580078125,1,1.7450000047683716,0,424.54400634765625,0,33.06999969482422,1,,0,1.1013944149017334,0,1238.199951171875,0,,0,16697.2890625,1,1951.699951171875,1,4582.2001953125,1,1.6970000267028809,0
2016-02-25,424.54400634765625,33.06999969482422,,1.1013944149017334,1238.199951171875,,16697.2890625,1951.699951171875,4582.2001953125,1.6970000267028809,424.9549865722656,0,32.150001525878906,1,,0,1.1027060747146606,0,1238.699951171875,0,,0,16484.990234375,1,1929.800048828125,1,4542.60986328125,1,1.7419999837875366,0,432.1520080566406,1,32.779998779296875,0,,0,1.1024993658065796,1,1219.800048828125,0,,0,16639.970703125,0,1948.050048828125,0,4590.47021484375,1,1.7619999647140503,1
2016-02-26,432.1520080566406,32.779998779296875,,1.1024993658065796,1219.800048828125,,16639.970703125,1948.050048828125,4590.47021484375,1.7619999647140503,424.54400634765625,1,33.06999969482422,0,,0,1.1013944149017334,1,1238.199951171875,0,,0,16697.2890625,0,1951.699951171875,0,4582.2001953125,1,1.6970000267028809,1,432.5190124511719,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-02-27,432.5190124511719,,,,,,,,,,432.1520080566406,1,32.779998779296875,0,,0,1.1024993658065796,0,1219.800048828125,0,,0,16639.970703125,0,1948.050048828125,0,4590.47021484375,0,1.7619999647140503,0,433.5039978027344,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-02-28,433.5039978027344,,,,,,,,,,432.5190124511719,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,437.6969909667969,1,33.75,0,,0,1.0923947095870972,0,1233.9000244140625,0,,0,16516.5,0,1932.22998046875,0,4557.9501953125,0,1.7400000095367432,0
2016-02-29,437.6969909667969,33.75,,1.0923947095870972,1233.9000244140625,,16516.5,1932.22998046875,4557.9501953125,1.7400000095367432,433.5039978027344,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,435.12298583984375,0,34.400001525878906,1,,0,1.0888975858688354,0,1230.300048828125,0,,0,16865.080078125,1,1978.3499755859375,1,4689.60009765625,1,1.8339999914169312,1
2016-03-01,435.12298583984375,34.400001525878906,,1.0888975858688354,1230.300048828125,,16865.080078125,1978.3499755859375,4689.60009765625,1.8339999914169312,437.6969909667969,0,33.75,1,,0,1.0923947095870972,0,1233.9000244140625,0,,0,16516.5,1,1932.22998046875,1,4557.9501953125,1,1.7400000095367432,1,423.989013671875,0,34.65999984741211,1,,0,1.0875948667526245,0,1241.0999755859375,1,,0,16899.3203125,1,1986.449951171875,1,4703.419921875,1,1.8480000495910645,1
2016-03-02,423.989013671875,34.65999984741211,,1.0875948667526245,1241.0999755859375,,16899.3203125,1986.449951171875,4703.419921875,1.8480000495910645,435.12298583984375,0,34.400001525878906,1,,0,1.0888975858688354,0,1230.300048828125,1,,0,16865.080078125,1,1978.3499755859375,1,4689.60009765625,1,1.8339999914169312,1,421.6510009765625,0,34.56999969482422,0,,0,1.086897373199463,0,1257.4000244140625,1,,0,16943.900390625,1,1993.4000244140625,1,4707.419921875,1,1.8300000429153442,0
2016-03-03,421.6510009765625,34.56999969482422,,1.086897373199463,1257.4000244140625,,16943.900390625,1993.4000244140625,4707.419921875,1.8300000429153442,423.989013671875,0,34.65999984741211,0,,0,1.0875948667526245,0,1241.0999755859375,1,,0,16899.3203125,1,1986.449951171875,1,4703.419921875,1,1.8480000495910645,0,410.9389953613281,0,35.91999816894531,1,,0,1.094894528388977,1,1269.9000244140625,1,,0,17006.76953125,1,1999.989990234375,1,4717.02001953125,1,1.8830000162124634,1
2016-03-04,410.9389953613281,35.91999816894531,,1.094894528388977,1269.9000244140625,,17006.76953125,1999.989990234375,4717.02001953125,1.8830000162124634,421.6510009765625,0,34.56999969482422,1,,0,1.086897373199463,1,1257.4000244140625,1,,0,16943.900390625,1,1993.4000244140625,1,4707.419921875,1,1.8300000429153442,1,400.57000732421875,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-03-05,400.57000732421875,,,,,,,,,,410.9389953613281,0,35.91999816894531,0,,0,1.094894528388977,0,1269.9000244140625,0,,0,17006.76953125,0,1999.989990234375,0,4717.02001953125,0,1.8830000162124634,0,407.7070007324219,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-03-06,407.7070007324219,,,,,,,,,,400.57000732421875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,414.3210144042969,1,37.900001525878906,0,,0,1.0993964672088623,0,1263.199951171875,0,,0,17073.94921875,0,2001.760009765625,0,4708.25,0,1.9019999504089355,0
2016-03-07,414.3210144042969,37.900001525878906,,1.0993964672088623,1263.199951171875,,17073.94921875,2001.760009765625,4708.25,1.9019999504089355,407.7070007324219,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,413.97198486328125,0,36.5,0,,0,1.1016006469726562,1,1262.0999755859375,0,,0,16964.099609375,0,1979.260009765625,0,4648.81982421875,0,1.8320000171661377,0
2016-03-08,413.97198486328125,36.5,,1.1016006469726562,1262.0999755859375,,16964.099609375,1979.260009765625,4648.81982421875,1.8320000171661377,414.3210144042969,0,37.900001525878906,0,,0,1.0993964672088623,1,1263.199951171875,0,,0,17073.94921875,0,2001.760009765625,0,4708.25,0,1.9019999504089355,0,414.8599853515625,1,38.290000915527344,1,,0,1.1004005670547485,0,1256.5999755859375,0,,0,17000.359375,1,1989.260009765625,1,4674.3798828125,1,1.8919999599456787,1
2016-03-09,414.8599853515625,38.290000915527344,,1.1004005670547485,1256.5999755859375,,17000.359375,1989.260009765625,4674.3798828125,1.8919999599456787,413.97198486328125,1,36.5,1,,0,1.1016006469726562,0,1262.0999755859375,0,,0,16964.099609375,1,1979.260009765625,1,4648.81982421875,1,1.8320000171661377,1,417.1310119628906,1,37.84000015258789,0,,0,1.0989010334014893,0,1272.0,1,,0,16995.130859375,0,1989.5699462890625,1,4662.16015625,0,1.9290000200271606,1
2016-03-10,417.1310119628906,37.84000015258789,,1.0989010334014893,1272.0,,16995.130859375,1989.5699462890625,4662.16015625,1.9290000200271606,414.8599853515625,1,38.290000915527344,0,,0,1.1004005670547485,0,1256.5999755859375,1,,0,17000.359375,0,1989.260009765625,1,4674.3798828125,0,1.8919999599456787,1,421.69000244140625,1,38.5,1,,0,1.1178430318832397,1,1258.699951171875,0,,0,17213.310546875,1,2022.18994140625,1,4748.47021484375,1,1.9769999980926514,1
2016-03-11,421.69000244140625,38.5,,1.1178430318832397,1258.699951171875,,17213.310546875,2022.18994140625,4748.47021484375,1.9769999980926514,417.1310119628906,1,37.84000015258789,1,,0,1.0989010334014893,1,1272.0,0,,0,16995.130859375,1,1989.5699462890625,1,4662.16015625,1,1.9290000200271606,1,411.6239929199219,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-03-12,411.6239929199219,,,,,,,,,,421.69000244140625,0,38.5,0,,0,1.1178430318832397,0,1258.699951171875,0,,0,17213.310546875,0,2022.18994140625,0,4748.47021484375,0,1.9769999980926514,0,414.06500244140625,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-03-13,414.06500244140625,,,,,,,,,,411.6239929199219,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,416.43798828125,1,37.18000030517578,0,,0,1.1167943477630615,0,1244.4000244140625,0,,0,17229.130859375,0,2019.6400146484375,0,4750.27978515625,0,1.9630000591278076,0
2016-03-14,416.43798828125,37.18000030517578,,1.1167943477630615,1244.4000244140625,,17229.130859375,2019.6400146484375,4750.27978515625,1.9630000591278076,414.06500244140625,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,416.8299865722656,1,36.34000015258789,0,,0,1.1101982593536377,0,1230.4000244140625,0,,0,17251.529296875,1,2015.9300537109375,0,4728.669921875,0,1.9589999914169312,0
2016-03-15,416.8299865722656,36.34000015258789,,1.1101982593536377,1230.4000244140625,,17251.529296875,2015.9300537109375,4728.669921875,1.9589999914169312,416.43798828125,1,37.18000030517578,0,,0,1.1167943477630615,0,1244.4000244140625,0,,0,17229.130859375,1,2019.6400146484375,0,4750.27978515625,0,1.9630000591278076,0,417.010986328125,1,38.459999084472656,1,,0,1.1109012365341187,1,1229.300048828125,0,,0,17325.759765625,1,2027.219970703125,1,4763.97021484375,1,1.937999963760376,0
2016-03-16,417.010986328125,38.459999084472656,,1.1109012365341187,1229.300048828125,,17325.759765625,2027.219970703125,4763.97021484375,1.937999963760376,416.8299865722656,1,36.34000015258789,1,,0,1.1101982593536377,1,1230.4000244140625,0,,0,17251.529296875,1,2015.9300537109375,1,4728.669921875,1,1.9589999914169312,0,420.6210021972656,1,40.20000076293945,1,,0,1.1218937635421753,1,1264.5,1,,0,17481.490234375,1,2040.5899658203125,1,4774.990234375,1,1.902999997138977,0
2016-03-17,420.6210021972656,40.20000076293945,,1.1218937635421753,1264.5,,17481.490234375,2040.5899658203125,4774.990234375,1.902999997138977,417.010986328125,1,38.459999084472656,1,,0,1.1109012365341187,1,1229.300048828125,1,,0,17325.759765625,1,2027.219970703125,1,4763.97021484375,1,1.937999963760376,0,409.5480041503906,0,39.439998626708984,0,,0,1.1317979097366333,1,1253.800048828125,0,,0,17602.30078125,1,2049.580078125,1,4795.64990234375,1,1.871000051498413,0
2016-03-18,409.5480041503906,39.439998626708984,,1.1317979097366333,1253.800048828125,,17602.30078125,2049.580078125,4795.64990234375,1.871000051498413,420.6210021972656,0,40.20000076293945,0,,0,1.1218937635421753,1,1264.5,0,,0,17481.490234375,1,2040.5899658203125,1,4774.990234375,1,1.902999997138977,0,410.4440002441406,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-03-19,410.4440002441406,,,,,,,,,,409.5480041503906,1,39.439998626708984,0,,0,1.1317979097366333,0,1253.800048828125,0,,0,17602.30078125,0,2049.580078125,0,4795.64990234375,0,1.871000051498413,0,413.7550048828125,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-03-20,413.7550048828125,,,,,,,,,,410.4440002441406,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,413.3070068359375,0,39.90999984741211,0,,0,1.1279042959213257,0,1243.800048828125,0,,0,17623.869140625,0,2051.60009765625,0,4808.8701171875,0,1.9229999780654907,0
2016-03-21,413.3070068359375,39.90999984741211,,1.1279042959213257,1243.800048828125,,17623.869140625,2051.60009765625,4808.8701171875,1.9229999780654907,413.7550048828125,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,418.0889892578125,1,41.45000076293945,1,,0,1.1235954761505127,0,1248.199951171875,1,,0,17582.5703125,0,2049.800048828125,0,4821.66015625,1,1.934999942779541,1
2016-03-22,418.0889892578125,41.45000076293945,,1.1235954761505127,1248.199951171875,,17582.5703125,2049.800048828125,4821.66015625,1.934999942779541,413.3070068359375,1,39.90999984741211,1,,0,1.1279042959213257,0,1243.800048828125,1,,0,17623.869140625,0,2051.60009765625,0,4808.8701171875,1,1.9229999780654907,1,418.0409851074219,0,39.790000915527344,0,,0,1.122296690940857,0,1223.699951171875,0,,0,17502.58984375,0,2036.7099609375,0,4768.85986328125,0,1.875,0
2016-03-23,418.0409851074219,39.790000915527344,,1.122296690940857,1223.699951171875,,17502.58984375,2036.7099609375,4768.85986328125,1.875,418.0889892578125,0,41.45000076293945,0,,0,1.1235954761505127,0,1248.199951171875,0,,0,17582.5703125,0,2049.800048828125,0,4821.66015625,0,1.934999942779541,0,416.3940124511719,0,39.459999084472656,0,,0,1.118105411529541,0,1221.4000244140625,0,,0,17515.73046875,1,2035.93994140625,0,4773.5,1,1.899999976158142,1
2016-03-24,416.3940124511719,39.459999084472656,,1.118105411529541,1221.4000244140625,,17515.73046875,2035.93994140625,4773.5,1.899999976158142,418.0409851074219,0,39.790000915527344,0,,0,1.122296690940857,0,1223.699951171875,0,,0,17502.58984375,1,2036.7099609375,0,4768.85986328125,1,1.875,1,417.177001953125,1,,0,,0,1.1167943477630615,0,,0,,0,,0,,0,,0,,0
2016-03-25,417.177001953125,,,1.1167943477630615,,,,,,,416.3940124511719,1,39.459999084472656,0,,0,1.118105411529541,0,1221.4000244140625,0,,0,17515.73046875,0,2035.93994140625,0,4773.5,0,1.899999976158142,0,417.94500732421875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-03-26,417.94500732421875,,,,,,,,,,417.177001953125,1,,0,,0,1.1167943477630615,0,,0,,0,,0,,0,,0,,0,426.7650146484375,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2016-03-27,426.7650146484375,,,,,,,,,,417.94500732421875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,424.2309875488281,0,39.38999938964844,0,,0,1.1159967184066772,0,1219.9000244140625,0,,0,17535.390625,0,2037.050048828125,0,4766.7900390625,0,1.8700000047683716,0
2016-03-28,424.2309875488281,39.38999938964844,,1.1159967184066772,1219.9000244140625,,17535.390625,2037.050048828125,4766.7900390625,1.8700000047683716,426.7650146484375,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,416.5159912109375,0,38.279998779296875,0,,0,1.1202723979949951,1,1235.5999755859375,1,,0,17633.109375,1,2055.010009765625,1,4846.6201171875,1,1.8140000104904175,0
2016-03-29,416.5159912109375,38.279998779296875,,1.1202723979949951,1235.5999755859375,,17633.109375,2055.010009765625,4846.6201171875,1.8140000104904175,424.2309875488281,0,39.38999938964844,0,,0,1.1159967184066772,1,1219.9000244140625,1,,0,17535.390625,1,2037.050048828125,1,4766.7900390625,1,1.8700000047683716,0,414.8160095214844,0,38.31999969482422,1,,0,1.12920343875885,1,1226.9000244140625,0,,0,17716.66015625,1,2063.949951171875,1,4869.2900390625,1,1.8300000429153442,1
